updateTime,latitude,longitude,speed,direction,address
1772534448000,-8.835571,13.233628,3705.852,150,
1772534458000,-8.836832,13.234283,5928.2519999999995,150,
1772534470000,-8.83826,13.235033,2422.416,175,
1772534472000,-8.838362,13.234986,2237.216,205,
1772534474000,-8.83843,13.234926,1114.904,219,
1772534482000,-8.838708,13.234573,4091.068,233,
1772534494000,-8.8394985,13.233336,3720.668,237,
1772534506000,-8.83982,13.232772,1490.8600000000001,244,
1772534518000,-8.839873,13.23199,740.8,282,
1772534528000,-8.839865,13.231925,385.216,253,
1772534530000,-8.839857,13.2318535,1126.016,282,
1772534534000,-8.839837,13.2316885,1859.4080000000001,268,
1772534538000,-8.83988,13.231522,1120.46,232,
1772534540000,-8.839922,13.231488,933.408,208,
1772534542000,-8.839982,13.231479,1126.016,175,
1772534544000,-8.84005,13.231505,942.668,125,
1772534554000,-8.840355,13.2318535,2972.46,137,
1772534558000,-8.840672,13.23204,2979.868,153,
1772534566000,-8.841112,13.232235,2602.06,152,
1772534578000,-8.841632,13.232378,0,140,
1772534586000,-8.841688,13.23231,740.8,285,
1772534602000,-8.841679,13.232237,0,306,
1772535286000,-8.841793,13.232291,559.304,155,
1772535294000,-8.842753,13.232777,6493.112,156,
1772535306000,-8.8445635,13.233555,6115.304,159,
1772535318000,-8.846247,13.234205,5746.755999999999,158,
1772535321000,-8.846378,13.23426,5567.112,157,
1772535324000,-8.846985,13.234437,4081.808,171,
1772535326000,-8.847094,13.234482,1498.268,133,
1772535328000,-8.847075,13.23456,1485.304,63,
1772535330000,-8.847009,13.234605,1487.156,15,
1772535332000,-8.846895,13.2346,2239.068,340,
1772535334000,-8.846733,13.234518,3713.2599999999998,328,
1772535342000,-8.845955,13.234161,2974.312,340,
1772535354000,-8.844793,13.2337,4276.268,338,
1772535366000,-8.8436365,13.233225,2794.668,335,
1772535377000,-8.843146,13.232985,2226.1040000000003,328,
1772535378000,-8.843025,13.232928,2785.4080000000004,340,
1772535390000,-8.842225,13.232576,4820.755999999999,340,
1772535402000,-8.840683,13.232048,4455.912,343,
1772535406000,-8.840366,13.231928,1866.816,357,
1772535408000,-8.840279,13.2319565,2046.4599999999998,40,
1772535410000,-8.840192,13.232055,2779.852,52,
1772535412000,-8.840132,13.23218,2789.112,77,
1772535414000,-8.840092,13.232318,2968.7560000000003,72,
1772535422000,-8.83992,13.2329035,1309.364,65,
1772535426000,-8.839864,13.232978,1298.252,61,
1772535438000,-8.83937,13.233802,4450.356,59,
1772535450000,-8.838903,13.2347765,1126.016,72,
1772535460000,-8.83868,13.235416,4450.356,57,
1772535462000,-8.838547,13.235605,4270.712,53,
1772535470000,-8.837907,13.236292,5004.104,40,
1772535474000,-8.837485,13.236657,5561.556,42,
1772535482000,-8.836783,13.237265,3905.868,28,
1772535486000,-8.836351,13.237522,5563.408,29,
1772535498000,-8.834905,13.238354,5372.652,30,
1772535501000,-8.834683,13.238486,4631.852,31,
1772535510000,-8.83382,13.239015,3898.46,35,
1772535512000,-8.833645,13.239192,4824.46,49,
1772535521000,-8.833005,13.239814,4639.26,35,
1772535522000,-8.832804,13.23995,4276.268,28,
1772535534000,-8.83167,13.240577,4630,32,
1772535546000,-8.83058,13.241453,4450.356,39,
1772535557000,-8.830075,13.241828,740.8,20,
1772535558000,-8.83003,13.241852,748.208,38,
1772535561000,-8.829982,13.241877,1303.808,12,
1772535563000,-8.829891,13.24194,2222.4,33,
1772535570000,-8.829398,13.242335,2965.052,38,
1772535577000,-8.829112,13.242554,2040.904,20,
1772535579000,-8.829023,13.242615,2037.2,39,
1772535582000,-8.8288765,13.242722,1307.5120000000002,28,
1772535594000,-8.828385,13.24306,1114.904,24,
1772535606000,-8.8279,13.243405,1124.164,34,
1772535609000,-8.827844,13.24346,748.208,49,
1772535623000,-8.827725,13.243602,3148.4,64,
1772535629000,-8.827412,13.244185,4263.304,40,
1772535635000,-8.82676,13.244353,4457.764,357,
1772535639000,-8.826352,13.2444,3535.468,14,
1772535641000,-8.826185,13.244478,3163.216,26,
1772535642000,-8.826036,13.244567,3163.216,28,
1772535654000,-8.825169,13.24502,2037.2,24,
1772535657000,-8.825104,13.24507,751.912,11,
1772535659000,-8.825035,13.245105,1492.712,25,
1772535661000,-8.824937,13.24519,1296.4,50,
1772535669000,-8.825013,13.245419,2778,115,
1772535677000,-8.8252535,13.245823,755.616,140,
1772535682000,-8.825275,13.245872,0,88,
1772535726000,-8.825292,13.245938,0,49,
1772535917000,-8.825585,13.24656,2044.6080000000002,118,
1772535927000,-8.825952,13.2471485,1298.252,122,
1772535932000,-8.825982,13.247273,2039.0520000000001,98,
1772535935000,-8.825962,13.247383,1113.0520000000001,59,
1772535936000,-8.825887,13.24739,1489.008,352,
1772535938000,-8.825831,13.247365,1122.3120000000001,322,
1772535949000,-8.825296,13.246475,4274.416,293,
1772535951000,-8.825205,13.246288,3894.756,296,
1772535961000,-8.824759,13.245545,927.8520000000001,319,
1772535963000,-8.824723,13.245508,931.5559999999999,293,
1772535967000,-8.824575,13.245453,2783.556,4,
1772535975000,-8.824008,13.245568,2778,10,
1772535987000,-8.823426,13.245665,0,32,
1772535993000,-8.823303,13.245662,2037.2,341,
1772535995000,-8.82317,13.24566,2600.208,2,
1772535999000,-8.8228,13.245717,3902.1639999999998,9,
1772536003000,-8.822355,13.2458315,3716.964,15,
1772536011000,-8.821395,13.2460785,4639.26,12,
1772536023000,-8.820262,13.246348,3157.66,10,
1772536027000,-8.820019,13.246438,2222.4,34,
1772536031000,-8.81991,13.246555,757.4680000000001,58,
1772536035000,-8.819765,13.246721,3891.0519999999997,33,
1772536042000,-8.819038,13.246922,5937.512000000001,13,
1772536045000,-8.818459,13.247006,5572.668,1,
1772536047000,-8.818215,13.247025,4083.66,8,
1772536059000,-8.817892,13.247115,1868.6680000000001,15,
1772536067000,-8.817239,13.24722,2978.016,359,
1772536071000,-8.816963,13.247282,3889.2,17,
1772536077000,-8.816585,13.247463,1298.252,32,
1772536079000,-8.816519,13.247503,2046.4599999999998,17,
1772536083000,-8.816328,13.247552,0,14,
1772536089000,-8.816154,13.24755,1868.6680000000001,335,
1772536091000,-8.816102,13.247523,750.0600000000001,291,
1772536095000,-8.816045,13.247362,1868.6680000000001,266,
1772536097000,-8.816112,13.24727,2415.0080000000003,223,
1772536099000,-8.816203,13.247158,2600.208,244,
1772536101000,-8.81623,13.247026,2600.208,272,
1772536105000,-8.816201,13.24676,1859.4080000000001,286,
1772536107000,-8.816172,13.246662,2222.4,290,
1772536109000,-8.816122,13.24656,2042.756,299,
1772536112000,-8.816055,13.246507,1668.652,335,
1772536114000,-8.815945,13.2465,2794.668,5,
1772536116000,-8.815765,13.246558,4089.2160000000003,24,
1772536119000,-8.815376,13.246723,3892.904,21,
1772536131000,-8.81427,13.247202,3348.416,27,
1772536138000,-8.81399,13.2473,1122.3120000000001,329,
1772536140000,-8.81396,13.247238,1496.416,281,
1772536142000,-8.813962,13.247144,1859.4080000000001,267,
1772536143000,-8.8139515,13.247031,2226.1040000000003,278,
1772536146000,-8.813933,13.246913,2229.808,280,
1772536155000,-8.813824,13.246148,2779.852,283,
1772536164000,-8.813605,13.245497,4081.808,295,
1772536167000,-8.813408,13.245147,3529.9120000000003,300,
1772536172000,-8.81323,13.244859,3153.956,309,
1772536179000,-8.812827,13.24434,2418.712,303,
1772536190000,-8.812527,13.243923,755.616,294,
1772536191000,-8.812498,13.243881,926,310,
1772536194000,-8.812445,13.24386,1666.8,359,
1772536196000,-8.812346,13.24389,2226.1040000000003,29,
1772536203000,-8.81181,13.24423,3520.6519999999996,33,
1772536215000,-8.810799,13.2448635,2600.208,39,
1772536218000,-8.810695,13.244953,2594.652,44,
1772536222000,-8.810493,13.24514,2418.712,9,
1772536224000,-8.810384,13.245102,2237.216,327,
1772536226000,-8.810324,13.244993,2042.756,286,
1772536227000,-8.810382,13.244853,2603.912,227,
1772536232000,-8.810552,13.244603,2789.112,255,
1772536234000,-8.810538,13.244402,4276.268,277,
1772536238000,-8.81057,13.243876,4826.312,256,
1772536239000,-8.810645,13.2436285,4820.755999999999,246,
1772536251000,-8.81108,13.242454,4276.268,255,
1772536254000,-8.811145,13.242003,4455.912,271,
1772536258000,-8.811096,13.241655,2229.808,307,
1772536260000,-8.811004,13.2416,2237.216,347,
1772536262000,-8.810873,13.24163,2978.016,26,
1772536272000,-8.810305,13.242427,2963.2,21,
1772536274000,-8.810155,13.242423,2965.052,342,
1772536279000,-8.809935,13.242182,3350.268,293,
1772536281000,-8.809928,13.241966,4265.156,265,
1772536287000,-8.810063,13.241286,3161.364,263,
1772536290000,-8.809985,13.241055,1483.452,347,
1772536292000,-8.80988,13.241061,2413.156,11,
1772536296000,-8.809625,13.241087,2039.0520000000001,340,
1772536298000,-8.809548,13.241015,1863.1119999999999,295,
1772536302000,-8.809526,13.24081,1683.468,297,
1772536306000,-8.809379,13.240646,3163.216,322,
1772536311000,-8.809145,13.240488,2235.364,332,
1772536323000,-8.808462,13.240018,1307.5120000000002,323,
1772536326000,-8.80828,13.240004,1852,19,
1772536328000,-8.808187,13.240071,2407.6,34,
1772536332000,-8.807919,13.240283,4091.068,50,
1772536335000,-8.807792,13.240495,4630,56,
1772536348000,-8.807123,13.241482,1307.5120000000002,58,
1772536360000,-8.806648,13.242099,2785.4080000000004,56,
1772536372000,-8.806031,13.242898,3709.5559999999996,52,
1772536384000,-8.805322,13.243773,3528.06,54,
1772536396000,-8.804662,13.244697,3898.46,54,
1772536404000,-8.80419,13.24552,3152.1040000000003,63,
1772536408000,-8.804103,13.245664,3711.4080000000004,54,
1772536420000,-8.803595,13.246785,4446.652,65,
1772536423000,-8.803465,13.247202,4087.364,80,
1772536432000,-8.80326,13.248192,4631.852,80,
1772536444000,-8.803073,13.249343,3529.9120000000003,83,
1772536447000,-8.803139,13.249637,2790.964,136,
1772536451000,-8.803369,13.249885,2794.668,109,
1772536453000,-8.80339,13.250022,2420.564,87,
1772536456000,-8.803385,13.250163,2976.1639999999998,84,
1772536468000,-8.803226,13.251371,4089.2160000000003,81,
1772536480000,-8.803103,13.252582,3711.4080000000004,84,
1772536492000,-8.803017,13.253877,2979.868,85,
1772536504000,-8.802921,13.254902,2978.016,83,
1772536516000,-8.802832,13.255787,1298.252,83,
1772536522000,-8.802775,13.256125,3522.504,88,
1772536529000,-8.80274,13.256748,4272.564,87,
1772536541000,-8.802617,13.2579565,2978.016,83,
1772536553000,-8.802524,13.259133,3161.364,85,
1772536565000,-8.802435,13.259974,2602.06,82,
1772536571000,-8.802372,13.260371,2607.616,74,
1772536575000,-8.802352,13.26067,3524.3559999999998,98,
1772536577000,-8.802359,13.260859,3716.964,86,
1772536585000,-8.802267,13.261663,4263.304,84,
1772536589000,-8.802225,13.262103,4261.451999999999,88,
1772536601000,-8.802098,13.26323,2968.7560000000003,84,
1772536613000,-8.80198,13.264252,3524.3559999999998,82,
1772536622000,-8.801885,13.2649765,1857.556,67,
1772536624000,-8.801844,13.265048,1296.4,42,
1772536628000,-8.801782,13.265213,1113.0520000000001,53,
1772536632000,-8.801666,13.265333,2037.2,40,
1772536636000,-8.80151,13.26552,2779.852,56,
1772536649000,-8.800926,13.266335,4267.008,53,
1772536661000,-8.800195,13.26733,3713.2599999999998,52,
1772536673000,-8.799445,13.268276,4259.6,49,
1772536678000,-8.799078,13.26875,2422.416,40,
1772536680000,-8.798984,13.268804,1681.616,3,
1772536682000,-8.798895,13.268793,1670.5040000000001,344,
1772536684000,-8.79879,13.268706,2607.616,325,
1772536688000,-8.798575,13.26851,2046.4599999999998,312,
1772536690000,-8.798542,13.268454,1118.608,295,
1772536692000,-8.798578,13.268347,2783.556,252,
1772536697000,-8.798737,13.267988,4087.364,249,
1772536709000,-8.799084,13.266782,3333.6,252,
1772536721000,-8.799387,13.26575,3339.156,252,
1772536733000,-8.799728,13.264571,4274.416,252,
1772536745000,-8.800092,13.26331,4448.504,254,
1772536757000,-8.800484,13.262098,3348.416,248,
1772536765000,-8.8006935,13.261492,4079.9559999999997,257,
1772536769000,-8.80082,13.26107,4083.66,252,
1772536781000,-8.801182,13.259885,2976.1639999999998,255,
1772536791000,-8.801302,13.259375,742.652,279,
1772536797000,-8.801295,13.259318,564.86,312,
1772537636000,-8.801313,13.259276,0,245,
1772537660000,-8.801422,13.25815,3346.564,267,
1772537664000,-8.801423,13.257832,2602.06,275,
1772537666000,-8.801378,13.257724,1857.556,309,
1772537668000,-8.801318,13.257675,1111.2,344,
1772537672000,-8.801211,13.257653,746.356,324,
1772537676000,-8.80114,13.257625,563.008,10,
1772537744000,-8.801064,13.257671,0,9,
1772537816000,-8.801104,13.257697,9.26,275,
1772537852000,-8.801,13.257722,1498.268,357,
1772537858000,-8.80072,13.257725,1674.208,12,
1772537862000,-8.800511,13.257775,2046.4599999999998,24,
1772537864000,-8.800433,13.257852,2239.068,53,
1772537870000,-8.80023,13.258165,2594.652,69,
1772537876000,-8.800058,13.25853,2966.904,60,
1772537888000,-8.799573,13.259372,2605.764,67,
1772537891000,-8.799497,13.259465,2037.2,30,
1772537893000,-8.79938,13.259492,2052.016,350,
1772537895000,-8.7992735,13.259455,2048.312,333,
1772537900000,-8.798779,13.259176,3905.868,330,
1772537907000,-8.798225,13.258865,4087.364,316,
1772537909000,-8.798079,13.258772,2231.66,331,
1772537911000,-8.797978,13.2587385,1859.4080000000001,355,
1772537912000,-8.797894,13.258755,1670.5040000000001,29,
1772537915000,-8.797815,13.258857,2792.816,56,
1772537924000,-8.797395,13.259685,3150.252,60,
1772537936000,-8.797042,13.260324,1679.764,65,
1772537939000,-8.797029,13.26041,1852,97,
1772537941000,-8.797049,13.260522,2605.764,109,
1772537943000,-8.797116,13.260636,2603.912,130,
1772537945000,-8.79724,13.260725,3163.216,146,
1772537948000,-8.797526,13.260893,2966.904,139,
1772537951000,-8.79761,13.261026,3161.364,112,
1772537955000,-8.797678,13.261345,3155.808,99,
1772537960000,-8.79776,13.261842,2413.156,83,
1772537963000,-8.797705,13.261969,2787.2599999999998,54,
1772537972000,-8.79737,13.262587,3350.268,64,
1772537981000,-8.79701,13.263258,3335.4519999999998,66,
1772537984000,-8.796855,13.263585,3531.764,59,
1772537987000,-8.796753,13.263757,4446.652,52,
1772537993000,-8.796509,13.264225,2979.868,64,
1772537996000,-8.796385,13.264492,1855.7040000000002,70,
1772538008000,-8.796113,13.265099,3341.0080000000003,60,
1772538020000,-8.795742,13.26589,2229.808,63,
1772538026000,-8.79563,13.266138,1855.7040000000002,56,
1772538029000,-8.795485,13.266294,2592.8,27,
1772538032000,-8.795373,13.266368,2603.912,37,
1772538037000,-8.795132,13.266597,1863.1119999999999,55,
1772538041000,-8.7950735,13.266706,935.26,71,
1772538045000,-8.795063,13.266778,1313.068,69,
1772538051000,-8.795372,13.267197,2592.8,139,
1772538057000,-8.79553,13.267372,1670.5040000000001,131,
1772538069000,-8.796025,13.267817,1861.2599999999998,145,
1772538081000,-8.796327,13.26809,751.912,133,
1772542700000,-8.796555,13.268184,1868.6680000000001,165,
1772542704000,-8.796665,13.268108,2785.4080000000004,238,
1772542712000,-8.797025,13.267518,2416.8599999999997,251,
1772542714000,-8.79705,13.26741,1866.816,264,
1772542716000,-8.797002,13.267333,2048.312,306,
1772542718000,-8.79691,13.267246,2409.452,330,
1772542720000,-8.796825,13.267172,1864.964,302,
1772542722000,-8.796785,13.267078,2052.016,276,
1772542724000,-8.796799,13.266978,2039.0520000000001,240,
1772542728000,-8.796904,13.2669,1124.164,185,
1772542732000,-8.796868,13.266813,1496.416,334,
1772542736000,-8.796588,13.266695,3150.252,341,
1772542748000,-8.795762,13.266256,2409.452,324,
1772542752000,-8.795669,13.2661085,1855.7040000000002,281,
1772542754000,-8.79567,13.266011,1677.9119999999998,260,
1772542756000,-8.79569,13.26593,2039.0520000000001,247,
1772542760000,-8.795827,13.265687,2970.608,243,
1772542772000,-8.79625,13.264905,2239.068,241,
1772542776000,-8.796356,13.264713,742.652,229,
1772542782000,-8.796393,13.264615,1307.5120000000002,248,
1772542784000,-8.796413,13.264542,1127.868,265,
1772542794000,-8.796541,13.26429,1489.008,225,
1772542796000,-8.796634,13.264143,2226.1040000000003,231,
1772542806000,-8.796864,13.263643,3161.364,269,
1772542808000,-8.796875,13.263485,2053.868,256,
1772542814000,-8.7969885,13.263102,2237.216,243,
1772542816000,-8.797031,13.262975,2598.356,257,
1772542818000,-8.797087,13.262855,2418.712,240,
1772542820000,-8.797142,13.262722,2965.052,256,
1772542830000,-8.797473,13.262089,2607.616,247,
1772542832000,-8.797525,13.261963,2785.4080000000004,250,
1772542836000,-8.797562,13.261662,2778,278,
1772542844000,-8.797525,13.26114,2235.364,281,
1772542850000,-8.797457,13.260865,2044.6080000000002,310,
1772542852000,-8.797399,13.2608185,1481.6,335,
1772542856000,-8.797227,13.260743,1681.616,324,
1772542865000,-8.796928,13.26059,1485.304,319,
1772542867000,-8.796898,13.260525,1301.956,277,
1772542868000,-8.796928,13.260447,1487.156,247,
1772542873000,-8.797051,13.260226,2415.0080000000003,223,
1772542879000,-8.797372,13.259845,3346.564,247,
1772542880000,-8.797439,13.259684,3153.956,243,
1772542892000,-8.797763,13.25894,2424.268,229,
1772542895000,-8.797815,13.2588215,2787.2599999999998,262,
1772542897000,-8.797862,13.258698,2422.416,241,
1772542899000,-8.797934,13.258618,1672.3560000000002,207,
1772542901000,-8.797994,13.258552,1861.2599999999998,249,
1772542904000,-8.798077,13.258262,2976.1639999999998,248,
1772542909000,-8.798195,13.25797,2603.912,235,
1772542913000,-8.798344,13.257707,2976.1639999999998,254,
1772542916000,-8.7984085,13.2574,3155.808,263,
1772542921000,-8.798471,13.257156,2040.904,224,
1772542923000,-8.79853,13.2570715,1679.764,257,
1772542927000,-8.798625,13.256938,1853.852,200,
1772542928000,-8.798741,13.256944,2237.216,169,
1772542931000,-8.798852,13.257015,2227.956,144,
1772542940000,-8.799322,13.257267,1313.068,155,
1772542947000,-8.799523,13.25734,561.1560000000001,157,
1772542949000,-8.799579,13.257334,755.616,205,
1772542951000,-8.799617,13.257285,942.668,250,
1772542953000,-8.799675,13.257208,1670.5040000000001,238,
1772542965000,-8.800055,13.256507,2790.964,241,
1772542975000,-8.800379,13.255838,2422.416,251,
1772542977000,-8.800428,13.255723,2053.868,247,
1772542981000,-8.800491,13.255564,1855.7040000000002,236,
1772542983000,-8.800575,13.255528,1853.852,189,
1772542985000,-8.800714,13.255542,2231.66,175,
1772542989000,-8.800963,13.255553,1666.8,174,
1772542995000,-8.801213,13.255531,1313.068,204,
1772542997000,-8.801296,13.255464,2052.016,222,
1772542999000,-8.801349,13.255382,1307.5120000000002,247,
1772543001000,-8.801343,13.2553,1676.06,283,
1772543003000,-8.801356,13.255207,1674.208,253,
1772543005000,-8.801396,13.255105,1305.66,223,
1772543007000,-8.801456,13.255083,755.616,200,
1772543011000,-8.801515,13.255134,563.008,102,
1772543031000,-8.801512,13.255239,1300.104,40,
1772543033000,-8.80145,13.255265,1668.652,23,
1772543037000,-8.801372,13.255299,1863.1119999999999,27,
1772543049000,-8.800845,13.255485,0,14,
1772545041000,-8.801396,13.255333,0,21,
1772545046000,-8.801365,13.2554035,1855.7040000000002,56,
1772545050000,-8.801265,13.255497,2044.6080000000002,9,
1772545053000,-8.8012085,13.2555065,750.0600000000001,3,
1772545064000,-8.800627,13.255577,1490.8600000000001,34,
1772545070000,-8.80042,13.255912,2790.964,68,
1772545077000,-8.800192,13.256331,2965.052,60,
1772545089000,-8.799791,13.257235,1672.3560000000002,74,
1772545092000,-8.799827,13.257337,383.364,148,
1772545111000,-8.799891,13.257363,566.712,173,
1772545113000,-8.799958,13.257392,2037.2,151,
1772545117000,-8.80025,13.25753,2605.764,164,
1772545119000,-8.80037,13.257546,2224.252,190,
1772545121000,-8.80047,13.257562,1852,171,
1772545125000,-8.80066,13.257566,1303.808,190,
1772545133000,-8.800828,13.257555,2052.016,197,
1772545137000,-8.801072,13.257526,2235.364,184,
1772545141000,-8.80124,13.257537,572.268,168,
1772545145000,-8.801353,13.257542,937.1120000000001,185,
1772545147000,-8.801409,13.257508,1305.66,237,
1772545149000,-8.801454,13.257428,2222.4,247,
1772545161000,-8.80153,13.257223,0,230,
1772545394000,-8.801512,13.257357,1296.4,79,
1772545398000,-8.801483,13.257462,755.616,58,
1772545400000,-8.801461,13.257517,1490.8600000000001,78,
1772545402000,-8.801445,13.257588,940.816,61,
1772545406000,-8.801323,13.257657,1313.068,348,
1772545412000,-8.801178,13.257622,572.268,16,
1772545424000,-8.8011265,13.257571,748.208,332,
1772545432000,-8.801079,13.257578,753.764,25,
1772545434000,-8.800986,13.257608,1674.208,356,
1772545437000,-8.800888,13.257625,1683.468,8,
1772545439000,-8.800815,13.257644,1122.3120000000001,16,
1772545450000,-8.800743,13.25769,0,47,
1772545727000,-8.800348,13.257697,1301.956,323,
1772545733000,-8.800081,13.257537,2963.2,338,
1772545735000,-8.799953,13.257465,2422.416,324,
1772545739000,-8.799778,13.257294,2039.0520000000001,291,
1772545741000,-8.79975,13.257208,1127.868,254,
1772545743000,-8.799791,13.257145,1853.852,232,
1772545745000,-8.79986,13.25699,3529.9120000000003,246,
1772545751000,-8.800056,13.25655,2416.8599999999997,242,
1772545763000,-8.8004465,13.255795,2409.452,247,
1772545770000,-8.800576,13.255537,1861.2599999999998,200,
1772545771000,-8.800687,13.255522,2237.216,179,
1772545775000,-8.800921,13.2555485,1303.808,169,
1772545782000,-8.800997,13.255555,559.304,178,
1772545785000,-8.80116,13.255537,2042.756,201,
1772545787000,-8.801262,13.255495,2048.312,202,
1772545791000,-8.801382,13.255312,1681.616,253,
1772545797000,-8.80146,13.2551365,744.504,144,
1772545811000,-8.801483,13.255237,0,74,
1772545819000,-8.801412,13.25527,1300.104,9,
1772545823000,-8.801349,13.255277,931.5559999999999,351,
1772545835000,-8.801441,13.255234,0,42,
1772614234000,-8.801347,13.259334,0,0,
1772623383000,-8.797515,13.262357,2052.016,58,
1772623396000,-8.797192,13.262885,1672.3560000000002,52,
1772623399000,-8.797185,13.263048,1487.156,85,
1772623401000,-8.797153,13.26313,1676.06,64,
1772623405000,-8.797113,13.263248,1300.104,89,
1772623408000,-8.797098,13.263333,1490.8600000000001,91,
1772623411000,-8.796968,13.263555,2053.868,70,
1772623420000,-8.796634,13.264029,2227.956,70,
1772623425000,-8.796512,13.264298,2044.6080000000002,49,
1772623430000,-8.79645,13.264421,1313.068,61,
1772623432000,-8.796422,13.264472,1305.66,46,
1772623438000,-8.796338,13.264664,1309.364,72,
1772623444000,-8.796253,13.264872,1120.46,61,
1772623456000,-8.796097,13.265217,1305.66,71,
1772623462000,-8.795972,13.2654085,1681.616,50,
1772623466000,-8.79586,13.265569,1676.06,62,
1772623468000,-8.795814,13.265647,1672.3560000000002,58,
1772623480000,-8.795557,13.266138,1677.9119999999998,63,
1772623486000,-8.7954235,13.26641,1677.9119999999998,49,
1772623492000,-8.795257,13.266586,1127.868,45,
1772623504000,-8.795161,13.266706,929.7040000000001,51,
1772623507000,-8.7952,13.267137,1668.652,114,
1772623513000,-8.795502,13.267464,2046.4599999999998,132,
1772623515000,-8.795667,13.267567,2233.5119999999997,146,
1772623528000,-8.796342,13.268164,2044.6080000000002,139,
1772623531000,-8.796376,13.268205,387.068,93,
1772629146000,-8.80149,13.255241,0,0,
1772695678000,-8.800567,13.261845,2226.1040000000003,263,
1772695680000,-8.800591,13.261765,2046.4599999999998,264,
1772695686000,-8.80063,13.261454,2042.756,278,
1772695690000,-8.800573,13.261204,2605.764,291,
1772695702000,-8.8006115,13.26115,0,311,
1772695714000,-8.8006315,13.261204,0,170,
1772695870000,-8.800716,13.261322,381.512,18,
1772695875000,-8.800752,13.261105,1852,287,
1772695877000,-8.800761,13.260992,2237.216,253,
1772695882000,-8.800832,13.260721,2602.06,257,
1772695894000,-8.801131,13.259876,2602.06,252,
1772695903000,-8.801325,13.259011,3898.46,272,
1772695906000,-8.801343,13.258805,3720.668,265,
1772695917000,-8.801392,13.257755,937.1120000000001,293,
1772695921000,-8.801302,13.25773,942.668,13,
1772695923000,-8.801233,13.257724,1122.3120000000001,353,
1772695927000,-8.801173,13.2576885,568.5640000000001,357,
1772695942000,-8.801098,13.25768,0,355,
1772695949000,-8.80093,13.257702,1855.7040000000002,11,
1772695954000,-8.800803,13.257715,0,354,
1772696002000,-8.800729,13.257675,0,41,
1772696008000,-8.800675,13.25767,1303.808,22,
1772696009000,-8.800585,13.257685,1857.556,5,
1772696014000,-8.800415,13.25771,2052.016,3,
1772696026000,-8.799735,13.25734,1679.764,325,
1772696029000,-8.799745,13.257258,935.26,207,
1772696031000,-8.799815,13.257196,2237.216,225,
1772696033000,-8.799876,13.25705,2966.904,248,
1772696038000,-8.800048,13.256679,4087.364,242,
1772696050000,-8.800504,13.255693,2233.5119999999997,243,
1772696053000,-8.800683,13.255542,2978.016,185,
1772696061000,-8.801255,13.255485,2413.156,203,
1772696065000,-8.801375,13.255308,2037.2,248,
1772696071000,-8.801508,13.255032,1127.868,222,
1772696073000,-8.801555,13.25503,744.504,157,
1772696097000,-8.801527,13.255174,559.304,91,
1772696103000,-8.801441,13.255272,572.268,31,
1772699244000,-8.80077,13.257677,11.112,0,
1772700922000,-8.800729,13.25765,555.6,285,
1772700962000,-8.80069,13.25762,190.756,311,
1772700981000,-8.800712,13.257677,746.356,280,
1772701010000,-8.800678,13.257625,0,284,
1772701022000,-8.8006735,13.257575,0,279,
1772701192000,-8.800638,13.25765,0,0,
1772701195000,-8.800583,13.25765,2229.808,338,
1772701197000,-8.80048,13.257638,1668.652,7,
1772701201000,-8.800398,13.25765,742.652,8,
1772701209000,-8.800315,13.257647,751.912,280,
1772701211000,-8.800438,13.257644,937.1120000000001,162,
1772701213000,-8.800544,13.257644,1492.712,168,
1772701216000,-8.80066,13.257658,1857.556,154,
1772701219000,-8.800857,13.257657,1307.5120000000002,138,
1772701221000,-8.800923,13.257628,940.816,151,
1772701223000,-8.800995,13.25761,938.9639999999999,166,
1772701228000,-8.801065,13.257608,374.104,176,
1772701240000,-8.801278,13.257627,1127.868,164,
1772701245000,-8.801422,13.257617,937.1120000000001,223,
1772701247000,-8.80146,13.257525,2040.904,251,
1772701252000,-8.801543,13.257185,3535.468,257,
1772701264000,-8.801641,13.255908,3150.252,265,
1772701272000,-8.801811,13.25515,2605.764,247,
1772701276000,-8.80196,13.254815,3528.06,246,
1772701288000,-8.80248,13.253627,4454.0599999999995,260,
1772701300000,-8.802673,13.251888,5385.616,264,
1772701312000,-8.802856,13.250221,4276.268,264,
1772701324000,-8.803053,13.248742,5005.956,258,
1772701336000,-8.803449,13.246986,5378.2080000000005,257,
1772701339000,-8.803634,13.246438,5383.764,248,
1772701343000,-8.803755,13.245895,4826.312,269,
1772701348000,-8.803755,13.245345,5189.304,269,
1772701351000,-8.803608,13.244848,5194.86,294,
1772701360000,-8.80314,13.244025,4265.156,300,
1772701372000,-8.802479,13.242732,5381.912,300,
1772701377000,-8.802225,13.24205,3346.564,274,
1772701379000,-8.802272,13.241907,2229.808,228,
1772701384000,-8.802466,13.241645,3704,236,
1772701387000,-8.802689,13.241491,1670.5040000000001,197,
1772701389000,-8.802782,13.24154,1859.4080000000001,166,
1772701391000,-8.802855,13.24164,1679.764,123,
1772701394000,-8.802908,13.241736,1668.652,123,
1772701395000,-8.802961,13.241795,1301.956,136,
1772701408000,-8.803337,13.242276,3153.956,125,
1772701418000,-8.803768,13.24276,926,162,
1772701420000,-8.803848,13.242703,1303.808,189,
1772701428000,-8.804196,13.242547,1496.416,204,
1772701466000,-8.804249,13.242508,753.764,265,
1772702639000,-8.804711,13.242463,1114.904,217,
1772702651000,-8.805377,13.241923,2415.0080000000003,211,
